Loan_ID,,Years_in_Employment,Marital_Status,Dependents,Applicant_Age,Applicant_Income,Loan_Amount,Interest_Rate,Credit_Score,Coapplicant_Income,,Existing_Debt,,Loan_Term_Months,,Collateral_Value,Employment_Type,Education_Level,Property_Area,Loan_Start_Date,Payment_Delays_6months,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_End_Date,Probability_of_Default,Default_Status,,,,,,,,,,,,,
8f110ea6-ce48-47b8-999f-5f7c2e4b8f13,,7,Married,1,38,54791,34074,8.4,712,44817,,86853.3074,,84,,62810.577713906125,Salaried,Graduate,Semiurban,3-Mar-2019,0,71.46151674732748,0.8719423686182488,10-Aug-2025,0.9999999999996902,1,,,,,,,,,,,,,
3c9afae8-e131-4916-b7ce-1ad2d630d279,,5,Single,0,22,88217,47096,-2.2,501,15494,,17275.25696,,36,,129125.83965682394,Salaried,Not Graduate,Semiurban,13-Sep-2022,2,14.698094894129303,0.166569509,17-Jun-2025,0.9999999072058144,1,,,,,,,,,,,,,
07badf43-dd75-4365-b46e-d31d4a4fc61e,,4,Married,3,50,37085,41234,7.6,560,31873,,38518.39383,,60,,13657.636846979993,Salaried,Not Graduate,Semiurban,29-May-2018,1,3.654065225389438,0.5585694953504483,3-Jan-2023,1,1,,,,,,,,,,,,,
9e911519-4103-4286-9586-bdb717ce5517,,2,Married,1,34,78009,80555,4.6,850,6540,,7854.370221,,36,,135054.17941929973,Business,Graduate,Semiurban,18-Mar-2018,0,15.014541502444054,0.092896159,20-Dec-2020,0.9999999999999972,1,,,,,,,,,,,,,
d5f4dc15-7d24-4e32-9a37-9476cf473066,,6,Married,0,50,67267,32846,7.7,655,31256,,44827.48158,,84,,9284.699325273245,Salaried,Not Graduate,Semiurban,19-Jul-2021,3,9.164637450714071,0.4549904751695018,27-Dec-2027,0.9999999999988792,1,,,,,,,,,,,,,
fa703139-748e-4b36-8df8-faacb8455521,,12,Married,0,62,78718,46963,6.1,619,13195,,78954.48153,,36,,39062.17386641496,Salaried,Graduate,Semiurban,8-Sep-2019,3,35.617075012319184,0.8590038680545083,12-Jun-2022,0.9999999999840894,1,,,,,,,,,,,,,
7d4c360f-ba3e-4b77-85b7-b856543c2bca,,1,Married,2,63,52195,39877,7.3,545,26044,,95546.24106,,36,,59121.36213558671,Salaried,Graduate,Urban,15-Apr-2019,2,25.57998247,1.2211942876355693,17-Jan-2022,0.9999999988670928,1,,,,,,,,,,,,,
a779e09f-de92-4a06-ac05-b7a833a2f3d5,,1,Married,1,27,85828,34873,3.7,721,42091,,44606.17849,,12,,3110.964436008745,Salaried,Graduate,Semiurban,5-Jul-2021,2,8.223299624016619,0.3487037092950542,6-Jun-2022,0.9999999999999654,1,,,,,,,,,,,,,
0974f65a-7695-4a0c-9b30-d42573144300,,1,Married,2,26,44065,54220,5.1,659,62027,,15647.0252,,24,,125889.27635114382,Salaried,Graduate,Semiurban,25-Jun-2022,2,58.05473114395405,0.1474840489311817,27-Apr-2024,0.9999999999687208,1,,,,,,,,,,,,,
f3e85d1d-96a5-4e14-82c7-232746848290,,13,Married,0,55,72522,47613,5.5,553,15614,,11332.73106,,36,,56629.14169680319,Self-Employed,Graduate,Urban,16-Dec-2023,1,16.09738865074567,0.1285808577766594,19-Sep-2026,0.9999999992139368,1,,,,,,,,,,,,,
fba15595-936f-49d5-8a33-afc89daf765d,,6,Divorced,0,32,72440,40685,7.7,598,33813,,57403.69396,,24,,44624.52621648194,Self-Employed,Graduate,Semiurban,10-Jan-2018,0,29.749811702851005,0.5402497220016151,13-Nov-2019,1,1,,,,,,,,,,,,,
115ec21b-88b4-4790-b575-4a826ac13bd4,,16,Single,2,30,63910,49154,5.5,665,29289,,70137.90997,,60,,136968.18164627455,Business,Graduate,Rural,24-Jan-2020,0,49.79590800636132,0.7525526820628479,30-Aug-2024,0.9999999999695888,1,,,,,,,,,,,,,
d2a84d59-5d56-47ea-8f5e-22889a6857c1,,5,Married,1,59,85652,44903,8.5,744,23073,,10994.43849,,36,,96672.48243859704,Salaried,Graduate,Urban,11-Aug-2020,1,13.745847469941474,0.1011206012625016,16-May-2023,0.9999999999998136,1,,,,,,,,,,,,,
dc3541e7-fa06-4c08-a3ad-0b29cab71e01,,4,Single,0,61,87621,18972,7.1,584,34334,,71714.49777,,12,,39839.95903745371,Salaried,Graduate,Urban,9-Mar-2021,4,36.90381705,0.5880358307148604,8-Feb-2022,1,1,,,,,,,,,,,,,
f220781e-7ab1-40df-9330-d983561dc95e,,8,Single,1,62,77097,32524,8.6,779,34565,,51955.12517,,12,,37634.77687991879,Salaried,Graduate,Semiurban,5-May-2020,0,34.17156626857433,0.465285056,6-Apr-2021,0.9999999999999948,1,,,,,,,,,,,,,
628bd2fa-9c0e-4cba-bba6-d47a73625ee8,,1,Married,4,30,104400,44066,2.4,691,31369,,61685.83871,,24,,94539.36398221964,Salaried,Graduate,Rural,21-Nov-2018,3,8.137307357239298,0.4543407138100118,23-Sep-2020,0.9999999999976088,1,,,,,,,,,,,,,
080486d4-edf1-41e1-87a0-a8f918166ea6,,3,Married,1,29,49984,27560,10.8,639,9384,,94282.0558,,84,,78285.82565,Self-Employed,Not Graduate,Rural,9-Jun-2021,2,54.20630900082335,1.5880687867659096,17-Nov-2027,1,1,,,,,,,,,,,,,
afea34bb-c5f7-48ab-b358-98aca9cf92d4,,4,Divorced,2,61,53315,30405,7.7,575,30572,,22751.05288,,60,,98325.19015116023,Salaried,Graduate,Rural,12-May-2020,1,10.301991780942595,0.2712074776431345,17-Dec-2024,0.9999999990988642,1,,,,,,,,,,,,,
785b399a-57d6-49fe-856f-c94b40359cc0,,2,Single,1,24,67143,31251,12.4,748,39453,,16535.52756,,60,,77125.48630053518,Salaried,Not Graduate,Rural,28-Sep-2018,3,32.02398414,0.1551218848516831,5-May-2023,0.9999999999999154,1,,,,,,,,,,,,,
66c676f2-e5a2-47d0-a895-01e534a1ce0c,,3,Single,1,34,55616,28303,4.3,751,5415,,88834.97927,,60,,75550.34905571178,Salaried,Graduate,Semiurban,19-Jul-2023,1,3.226850918625109,1.455547569686911,23-Feb-2028,0.9999999999999648,1,,,,,,,,,,,,,
bab37acd-d952-45e1-a768-81328a9b7814,,1,Married,2,40,50884,43386,3.5,716,18980,,74446.70721,,24,,101767.2888117595,Salaried,Graduate,Semiurban,14-Jan-2019,1,42.37069261520828,1.0655794348157397,16-Nov-2020,0.9999999999991996,1,,,,,,,,,,,,,
0d1a07fd-ec29-4f5e-98b8-e08a949f6597,,2,Single,1,55,23354,33248,7.3,682,16272,,31911.97839,,36,,75659.29203566829,Self-Employed,Graduate,Rural,30-Aug-2019,2,10.686911083858448,0.8053089659779222,3-Jun-2022,1,1,,,,,,,,,,,,,
052a6bca-beed-420b-9d80-39c584d5e55f,,3,Married,2,53,79461,32855,7,575,27418,,19921.3649,,36,,119523.1593834512,Salaried,Graduate,Rural,29-Dec-2023,2,15.39258598302054,0.186390016,2-Oct-2026,0.9999999982834412,1,,,,,,,,,,,,,
b4accc15-1c08-4b33-8f73-9f314b1831ee,,8,Single,2,37,57289,26871,4.9,602,41555,,74565.99303,,24,,149327.3017805325,Salaried,Graduate,Semiurban,29-Sep-2020,1,34.30532811621184,0.7543729376988905,2-Aug-2022,0.9999999989719666,1,,,,,,,,,,,,,
e23752ec-f764-4baf-bf35-adccaca755e7,,2,Single,1,57,58580,15815,6,605,26797,,11661.25431,,24,,63186.51285293912,Self-Employed,Graduate,Rural,8-Sep-2022,1,11.340874252884737,0.136583831,11-Jul-2024,1,1,,,,,,,,,,,,,
a39dd723-9ff9-4a5e-ade7-8fd250535287,,3,Married,2,39,34549,26335,12.2,517,51754,,18992.67459,,12,,107526.98028030808,Self-Employed,Graduate,Semiurban,27-Oct-2022,0,5.803366605568146,0.2200671416731421,28-Sep-2023,0.9999999783052886,1,,,,,,,,,,,,,
081d4b79-36ee-44a5-a3f1-b8c447255bc4,,1,Single,0,35,50218,46672,10.7,689,34787,,93594.11227,,60,,87512.41939047074,Salaried,Graduate,Urban,18-Jan-2022,0,38.81519748310712,1.1010294833994605,25-Aug-2026,0.9999999999979936,1,,,,,,,,,,,,,
e972c663-b6a2-4397-9b01-333c794b0099,,5,Single,2,51,65919,69013,8.1,642,31120,,62693.38519,,12,,140306.0189879408,Self-Employed,Not Graduate,Rural,30-May-2018,1,3.9824890494519702,0.6460571433830031,1-May-2019,0.9999999998927036,1,,,,,,,,,,,,,
e5d9040d-1aa4-4f19-8e1c-230c295b260d,,5,Married,1,23,29873,59888,7.1,670,30591,,10034.48821,,24,,50065.30399056296,Salaried,Not Graduate,Semiurban,2-Mar-2023,2,9.766969863211209,0.1659553164092401,2-Jan-2025,0.9999999999981476,1,,,,,,,,,,,,,
cb01827f-a905-4b73-80bb-6ca5af48bb77,,11,Married,0,34,55803,43973,5.5,780,3070,,94040.12399,,36,,123555.07644140456,Self-Employed,Graduate,Urban,31-May-2021,1,40.54522234291006,1.5973116143974186,4-Mar-2024,0.9999999999999404,1,,,,,,,,,,,,,
74345150-a968-4fa8-b4d1-164081999617,,9,Single,1,48,49131,54543,9.6,472,28398,,43342.40718,,36,,74074.45952574187,Salaried,Graduate,Semiurban,23-Mar-2018,0,8.305359488236446,0.5590404640852656,25-Dec-2020,0.9999999270630402,1,,,,,,,,,,,,,
b80a6a0d-ad6c-4f4c-917f-ad58cd47c866,,2,Divorced,1,38,57412,103201,6.7,634,36150,,91404.72177,,36,,69181.83641385229,Self-Employed,Graduate,Semiurban,26-Jun-2023,3,17.052282973777704,0.9769323532756896,30-Mar-2026,0.9999999999816656,1,,,,,,,,,,,,,
938019f0-ec56-46c0-b3f0-708f6ca1c3c1,,1,Single,2,52,55501,43577,9.3,616,57914,,71781.71919,,84,,80946.88856254611,Salaried,Graduate,Semiurban,8-Nov-2019,1,21.98691414,0.6329064610522455,17-Apr-2026,0.9999999999335708,1,,,,,,,,,,,,,
51fd8598-631f-4702-99d2-76679693db4e,,1,Married,2,36,26348,27904,8.8,748,15890,,59108.54825,,24,,87612.40313357214,Self-Employed,Graduate,Urban,2-May-2020,1,40.57906903179251,1.399383229855686,5-Mar-2022,1,1,,,,,,,,,,,,,
3b4a165b-2e58-4458-b66c-8d33819cea5f,,18,Married,0,41,81216,41932,3,525,49178,,87799.50486,,24,,116905.15787654195,Self-Employed,Graduate,Urban,7-Feb-2018,1,42.02456685347652,0.6733349044063487,11-Dec-2019,0.9999999815864452,1,,,,,,,,,,,,,
c360e99e-4ee6-40ec-bf4b-9506690190da,,6,Married,3,26,1619,88512,11.3,648,39207,,66835.60824,,24,,127906.27924573894,Salaried,Graduate,Rural,27-Aug-2020,2,63.32791214890066,1.6370443147555338,30-Jun-2022,0.9999999999503746,1,,,,,,,,,,,,,
43813514-0834-4697-9e64-16a311f4faad,,1,Single,1,28,65352,27349,7.8,633,21127,,13140.23886,,60,,122959.43906069692,Salaried,Graduate,Rural,2-Aug-2023,2,8.179650435338596,0.1519454077736706,8-Mar-2028,0.9999999998949318,1,,,,,,,,,,,,,
708d2535-54f1-4d69-9be8-2e3589bc3f0d,,1,Single,2,39,85997,41966,4.2,586,20977,,29530.82516,,12,,36074.438220443866,Salaried,Graduate,Urban,21-May-2022,2,44.147063449372105,0.2760535187061483,22-Apr-2023,0.9999999999197098,1,,,,,,,,,,,,,
b6c09998-eacd-4c87-8e51-8a3eff299b0e,,4,Single,2,32,57899,29575,8.6,682,30374,,18186.28082,,24,,1455.7909664415502,Salaried,Not Graduate,Semiurban,7-Nov-2020,2,50.55917886558788,0.168746169,10-Sep-2022,0.9999999999997636,1,,,,,,,,,,,,,
e9b479c5-eedc-42e9-b302-4b6e6b698c27,,2,Single,2,53,25549,40691,7.2,639,37996,,42731.84951,,12,,72331.78956547631,Salaried,Graduate,Rural,17-Jun-2021,2,37.82956332144498,0.6724553789789706,19-May-2022,0.9999999999838208,1,,,,,,,,,,,,,
6291a989-2538-4255-b0de-1e161c41a136,,9,Married,0,48,79724,66782,1.8,558,44757,,63532.38571,,36,,127379.2157943981,Self-Employed,Graduate,Rural,16-Jun-2018,0,67.91578951651786,0.5103740758518966,20-Mar-2021,0.9999999950785416,1,,,,,,,,,,,,,
b1b9a506-7a20-4b9a-8f28-d69653e39c0e,,5,Married,3,47,19662,50503,6.1,550,24542,,32305.66118,,60,,76636.34929,Business,Graduate,Rural,13-Aug-2020,1,60.095101565325685,0.7308146405285424,20-Mar-2025,0.9999999984328248,1,,,,,,,,,,,,,
1111ab48-d4f8-4557-8c99-779b28e98126,,5,Divorced,1,58,51579,46250,9.3,521,15255,,71197.57245,,36,,90265.90325786996,Self-Employed,Graduate,Semiurban,10-Nov-2020,2,12.03466346704122,1.0652737704822826,15-Aug-2023,0.9999999902748476,1,,,,,,,,,,,,,
d74cdbc6-24c1-4baa-b803-36ad8da04aed,,4,Single,1,49,88440,69411,8.9,655,12268,,89862.28213,,60,,70841.52306296668,Salaried,Graduate,Rural,9-Sep-2019,4,12.562879000519697,0.89229644,15-Apr-2024,0.9999999999931992,1,,,,,,,,,,,,,
1e1f83d8-d70e-4627-963b-933bc52bbfb4,,2,Married,0,23,57221,30414,10.7,663,11610,,60856.23012,,24,,27537.640828855176,Salaried,Graduate,Semiurban,21-Nov-2018,1,48.356329966314135,0.8841270066966564,23-Sep-2020,0.9999999999987554,1,,,,,,,,,,,,,
c21574c2-7d94-4ada-9978-94e72a8f1f2c,,5,Married,2,41,60523,42279,1.8,534,19947,,48093.91493,,24,,75550.34905571178,Salaried,Graduate,Urban,5-Oct-2021,0,28.92201675822969,0.597655241,8-Aug-2023,0.999999999,1,,,,,,,,,,,,,
d90db377-a42e-4d3f-9fb0-e1058fed26f0,,7,Married,0,25,90793,43781,6.8,747,42220,,39084.21778,,84,,140099.83390930455,Salaried,Graduate,Semiurban,11-Jul-2019,1,10.870491071341815,0.2938353690548299,18-Dec-2025,0.9999999999994204,1,,,,,,,,,,,,,
e96b79f7-5df5-46d4-8246-b14488b60f2e,,3,Married,1,34,22018,28732,10.5,528,14609,,25913.64298,,24,,110695.37278162564,Salaried,Graduate,Urban,17-Sep-2023,1,35.32965736067873,0.7074817894681265,20-Jul-2025,0.9999999868899538,1,,,,,,,,,,,,,
93d3e5b6-421c-49e3-aa23-8bd9a605a224,,4,Married,1,45,61223,27933,5.8,580,5261,,24360.70525,,84,,147362.4480622651,Salaried,Not Graduate,Semiurban,6-Aug-2018,0,40.14235254529057,0.3664090434509551,13-Jan-2025,0.999999997,1,,,,,,,,,,,,,
10611433-951e-47d6-ac7c-367ef48d7480,,10,Married,0,59,60154,37536,3.7,693,21345,,20465.17221,,12,,50243.14832399162,Salaried,Graduate,Rural,24-Feb-2018,1,20.97441495188842,0.2511064074970278,26-Jan-2019,0.9999999999994154,1,,,,,,,,,,,,,
069cfdf5-6782-48cc-a112-50d49fe0953f,,1,Single,2,61,40732,46529,1.6,764,22064,,48673.65145,,12,,64497.347779612166,Salaried,Graduate,Urban,7-Dec-2021,3,17.554346203176163,0.7750951709091793,8-Nov-2022,0.9999999999999756,1,,,,,,,,,,,,,
19946532-4acd-484c-87a2-d227a35f7e9f,,4,Married,0,50,44432,45623,5.3,768,30120,,90483.11569,,60,,122904.31072318363,Self-Employed,Graduate,Semiurban,21-Aug-2022,1,46.51835938333006,1.213675045870798,28-Mar-2027,0.9999999999998896,1,,,,,,,,,,,,,
ad693ffe-5901-473b-b218-a3b6b8132ec3,,3,Divorced,0,57,85077,37416,7.5,714,68283,,70063.90542,,12,,39122.16691673532,Salaried,Graduate,Urban,6-Mar-2023,2,23.47942509918465,0.4568560808709317,5-Feb-2024,0.9999999999998564,1,,,,,,,,,,,,,
55b129a5-c744-4bfb-8f6d-27e1ffd7ee25,,7,Married,0,23,13537,44366,-0.4,448,34849,,24633.41635,,24,,94617.06709961724,Salaried,Graduate,Rural,16-Oct-2023,2,42.768879080550256,0.5090916226473662,18-Aug-2025,0.9999995492701144,1,,,,,,,,,,,,,
77174dc6-317c-4dbe-9e2f-5749e02bc406,,1,Married,1,62,55380,26620,6.3,635,32559,,28369.75594,,36,,104274.12695079984,Business,Graduate,Rural,24-Dec-2021,1,42.07123649267136,0.3226035471417044,27-Sep-2024,1,1,,,,,,,,,,,,,
b4c6b8e1-0fcc-4605-ba16-c195b69859d7,,6,Married,2,39,42390,39615,4.5,533,35909,,21123.90774,,36,,128005.65711752344,Salaried,Graduate,Rural,4-Dec-2022,1,32.34633955558718,0.2697817080957851,7-Sep-2025,0.9999999820703216,1,,,,,,,,,,,,,
74aaed03-36e9-44e7-8731-94c5cb7811ec,,1,Married,0,29,64792,66355,7.2,675,62869,,16977.59366,,12,,14146.514755156511,Business,Graduate,Semiurban,1-Aug-2021,0,23.866778161838976,0.1329886235366752,3-Jul-2022,0.9999999999995072,1,,,,,,,,,,,,,
1fbd1027-3405-48d4-aa94-6bbee6320dfc,,1,Married,3,36,46808,27775,6.5,439,3672,,89341.76125,,84,,124078.69217190924,Salaried,Graduate,Semiurban,14-Dec-2022,0,34.222873343849905,1.769809656155631,23-May-2029,0.9999984918422854,1,,,,,,,,,,,,,
90c3a74b-5e50-4f3d-9224-34068794abfa,,7,Married,2,62,64356,24321,10.9,592,48568,,64896.11904,,36,,97306.23198293571,Salaried,Not Graduate,Urban,22-Jan-2018,1,20.812377830344893,0.5746833653903511,26-Oct-2020,0.9999999996376032,1,,,,,,,,,,,,,
0594972d-7e78-4722-b88f-b565674fad22,,6,Married,0,38,58556,36182,6.2,561,42773,,29444.16396,,12,,149783.44524566914,Business,Not Graduate,Rural,6-May-2018,1,21.27658814866122,0.2905769659843579,7-Apr-2019,0.9999999915199912,1,,,,,,,,,,,,,
6f69bcd4-1f8d-4c0a-9253-18977e3883ee,,12,Married,0,44,60869,61525,3.6,674,7749,,34595.88274,,12,,7674.827966986269,Salaried,Graduate,Urban,7-Feb-2021,0,34.55272011035451,0.5041735195911322,9-Jan-2022,1,1,,,,,,,,,,,,,
4165406c-d5a8-42bc-9f4c-028ec05a2e08,,4,Married,0,23,57339,68086,12.2,653,19533,,38130.71847,,24,,117384.73935482568,Self-Employed,Graduate,Urban,1-May-2019,1,9.458538874501665,0.4960222505389146,3-Mar-2021,0.9999999999684062,1,,,,,,,,,,,,,
ec05f6c6-b5c1-4abf-8c24-ce0e41594f66,,4,Married,1,27,62386,18569,7.1,446,16166,,64152.52703,,84,,111348.68254233908,Salaried,Graduate,Rural,19-May-2021,1,9.035670418556975,0.8166782558824829,27-Oct-2027,0.9999992020406232,1,,,,,,,,,,,,,
bfee9767-455f-4a6f-9871-40a0d8eedee8,,7,Divorced,0,50,65156,25440,4.6,584,8451,,65752.72743,,36,,118855.5446724666,Self-Employed,Graduate,Semiurban,14-Jan-2019,2,42.11513048793417,0.8932823529200447,18-Oct-2021,0.999999999,1,,,,,,,,,,,,,
0f21d27a-0139-4099-8094-8a5a4e3061dc,,2,Single,3,48,61590,18896,11.2,702,22066,,20574.08978,,12,,52392.15820413701,Self-Employed,Not Graduate,Rural,8-Sep-2018,0,39.07027564505033,0.2459338701745367,10-Aug-2019,1,1,,,,,,,,,,,,,
0945024a-4590-4156-bbf6-d1d6bf108a53,,1,Married,1,58,55249,51647,11.8,549,9985,,61794.24055,,36,,69662.26427163204,Self-Employed,Graduate,Rural,24-Jun-2022,4,18.839078186331943,0.947255929,28-Mar-2025,0.9999999986921192,1,,,,,,,,,,,,,
6909417e-5e9d-4d97-b1ce-dc89c8cac245,,2,Divorced,1,55,85240,69627,7.8,796,38148,,22913.41599,,24,,41728.50599453877,Business,Graduate,Semiurban,12-May-2022,1,22.34736614058489,0.1857006377289017,14-Mar-2024,0.9999999999999972,1,,,,,,,,,,,,,
c633a2df-3d0a-441d-a624-adfc0b8e03c2,,2,Married,1,39,36748,30964,6,832,51651,,6580.400885,,24,,102713.73593861565,Self-Employed,Graduate,Semiurban,10-Nov-2018,5,11.412402470131653,0.074438924,12-Sep-2020,0.9999999999999972,1,,,,,,,,,,,,,
0d08d725-1f7f-4fa4-beae-b06edc881d5f,,3,Married,0,63,114134,41920,5.5,586,18297,,26921.87588,,12,,111646.4489594069,Salaried,Graduate,Urban,7-Dec-2020,1,18.620255083718984,0.2032882979827824,8-Nov-2021,0.9999999992193822,1,,,,,,,,,,,,,
f80fd08d-4ff6-4385-ac3d-318cba0177c2,,15,Married,3,31,38087,52905,5.5,658,12416,,79968.53597,,12,,50009.615349940286,Salaried,Graduate,Rural,30-Jun-2020,2,35.86542295509883,1.5834099471439156,1-Jun-2021,1,1,,,,,,,,,,,,,
c4cb8ec6-71cc-49ff-8a54-6465c68748f7,,9,Single,1,59,47930,36834,12.6,842,47425,,81028.51745,,60,,29202.326262913564,Salaried,Not Graduate,Rural,25-May-2023,0,7.026244526235394,0.8497474458523148,30-Dec-2027,0.9999999999999998,1,,,,,,,,,,,,,
28ae1f98-7c7c-4478-9b75-dc50fde9f342,,14,Married,2,38,14343,60404,7.5,696,12181,,19217.84776,,60,,71730.8117,Self-Employed,Graduate,Semiurban,28-Dec-2021,0,18.70385393495478,0.7245182943904288,4-Aug-2026,0.9999999999990856,1,,,,,,,,,,,,,
bd96ee99-8628-4169-a93f-6dd895957d54,,33,Married,0,34,52429,58401,6.3,701,6232,,57256.73141,,12,,28351.47108447286,Salaried,Graduate,Urban,30-May-2021,4,1.3248642287076628,0.976044653,1-May-2022,1,1,,,,,,,,,,,,,
8fd32e1b-bba4-485f-ad2c-cec8294cd3e1,,3,Married,1,63,82025,21353,7.7,548,19954,,61381.34412,,84,,64621.68708571734,Self-Employed,Graduate,Semiurban,8-Oct-2018,2,6.743846008881402,0.6018959023224946,17-Mar-2025,0.9999999987764864,1,,,,,,,,,,,,,
54875092-e5fb-40c5-a966-afd180d86fab,,2,Married,2,48,35977,57992,5.3,704,41128,,46586.33367,,36,,96807.88361,Self-Employed,Graduate,Urban,7-Oct-2018,0,28.54338892869394,0.6041855844210873,11-Jul-2021,0.9999999999986836,1,,,,,,,,,,,,,
2763f236-4e35-443d-8ac2-6e32bfc8d3f7,,5,Single,3,23,94153,30868,10,588,33538,,78386.49506,,12,,96512.28265198204,Salaried,Graduate,Urban,3-Mar-2022,1,15.892074681229197,0.6138716212345936,2-Feb-2023,0.9999999995694764,1,,,,,,,,,,,,,
be1db367-34c5-4a22-ac86-be907415701a,,11,Single,1,55,55617,47616,9.8,729,46372,,84993.5306,,12,,145981.5789161323,Salaried,Graduate,Urban,15-Oct-2022,0,38.30371356594925,0.833351609,16-Sep-2023,0.9999999999983886,1,,,,,,,,,,,,,
96b46969-feb1-41fa-8235-1ff84472e10c,,4,Married,1,52,24687,26672,8,607,14485,,59244.00784,,36,,116277.66059703984,Salaried,Not Graduate,Urban,22-Jul-2022,0,67.10182976,1.5123684128175912,25-Apr-2025,0.9999999997246304,1,,,,,,,,,,,,,
d2a5332a-9362-486e-bc44-b4d1b6100099,,4,Single,0,44,39151,32186,4.4,634,43888,,6530.570324,,24,,132319.33754770347,Salaried,Graduate,Urban,11-Jul-2020,3,36.91153089634898,0.07864367,14-May-2022,1,1,,,,,,,,,,,,,
e568bdb7-2632-4884-9965-af8ebda87216,,1,Single,0,28,71740,92715,9.2,576,26900,,94735.33729,,12,,34075.18347767696,Salaried,Not Graduate,Rural,20-Apr-2023,1,21.295803093098804,0.960405281,21-Mar-2024,0.9999999998835762,1,,,,,,,,,,,,,
cc05b7ae-1d6a-4274-9ff5-1e59dd21a9f1,,3,Single,2,59,46682,28077,6.4,490,2135,,27705.79835,,24,,55863.70562595909,Salaried,Graduate,Urban,19-Apr-2018,3,60.12739959327713,0.5675324337014755,20-Feb-2020,0.999999983,1,,,,,,,,,,,,,
98b803b3-eb71-4d6c-a45f-2080da4a4ecb,,3,Married,1,54,100224,28296,8,676,50591,,53638.48039,,36,,14963.377974865976,Salaried,Not Graduate,Rural,3-Mar-2018,0,44.39780036888197,0.3556551055128106,5-Dec-2020,0.9999999999995304,1,,,,,,,,,,,,,
cffc9421-31e5-4f23-b08d-20c07afe2729,,3,Married,1,33,42652,33997,5.4,591,31330,,44292.50461,,84,,58069.93574034792,Salaried,Graduate,Urban,6-Feb-2023,0,7.141492988343115,0.5986848953808946,16-Jul-2029,1,1,,,,,,,,,,,,,
d2f24dc6-a18d-47f4-a869-ded3693a6afd,,11,Single,2,33,57201,10729,6.2,627,30374,,35486.04863,,84,,64161.21430192997,Salaried,Graduate,Urban,7-Jun-2023,0,23.494484261001134,0.3264856209992695,14-Nov-2029,1,1,,,,,,,,,,,,,
469eb6ca-fde5-4e6c-925b-1e00e085bca6,,1,Single,2,40,44135,46153,13.4,747,48381,,25292.96094,,12,,140067.8285264701,Salaried,Graduate,Rural,26-Mar-2022,2,23.289340735517232,0.2733871714524898,25-Feb-2023,0.9999999999994198,1,,,,,,,,,,,,,
5dc0ef8c-f08c-4e25-bb96-6c6e7202d068,,18,Married,2,30,82952,28316,1.5,532,45763,,73295.02188,,84,,85789.36721671882,Salaried,Graduate,Rural,28-Feb-2020,1,46.43225093430114,0.5694320976244747,7-Aug-2026,0.9999999948448116,1,,,,,,,,,,,,,
76210de1-d5f7-45ae-a6bd-f44b823c128c,,1,Married,1,31,22654,17561,7.5,659,68214,,15930.36909,,36,,50676.25842839595,Salaried,Graduate,Semiurban,24-Dec-2018,1,20.700791513710897,0.1753113722617946,27-Sep-2021,0.9999999999967332,1,,,,,,,,,,,,,
fa76bb7b-b3c6-4ba1-8f6f-4f87d618c273,,15,Married,0,38,8455,15750,5.7,850,13222,,87211.01327,,36,,52526.188740923855,Salaried,Graduate,Semiurban,14-Sep-2018,2,29.636187532000303,4.023019341,18-Jun-2021,0.9999999999999998,1,,,,,,,,,,,,,
ba1f353a-f7af-4cf0-aac0-41bbf0a52b57,,4,Married,2,61,46540,45767,2.2,549,61582,,71387.07709,,84,,4731.965941048433,Salaried,Graduate,Rural,2-May-2019,1,55.67037735081918,0.6602395150596196,9-Oct-2025,0.9999999998081036,1,,,,,,,,,,,,,
7bfc1083-aab5-4b24-b46a-78fa3e4ea589,,7,Married,1,60,54590,31629,8.4,386,26504,,62420.30729,,60,,75521.04947772343,Business,Not Graduate,Semiurban,8-Sep-2019,2,13.655487289240762,0.7697183215788941,14-Apr-2024,0.9999945032076484,1,,,,,,,,,,,,,
0f518ea5-e906-455f-9122-1d5ce8e7c008,,2,Married,0,62,17635,79671,3.9,842,30374,,58644.16205,,12,,109911.2153809788,Salaried,Graduate,Semiurban,29-Dec-2022,2,17.085992740412276,0.9546502043400402,30-Nov-2023,1,1,,,,,,,,,,,,,
3000eeb1-5296-4d5d-b36b-025bd6e9f838,,6,Married,0,31,70732,95696,7.4,686,31874,,48572.18303,,60,,42736.804526695545,Salaried,Graduate,Rural,20-Mar-2022,0,28.54338892869394,0.4733807929787749,25-Oct-2026,0.9999999999993524,1,,,,,,,,,,,,,
b223bf38-beae-4313-9643-9d03f952bef4,,11,Married,0,33,77687,22586,9.5,710,43962,,17367.5094,,36,,133124.91880683828,Salaried,Graduate,Urban,27-Feb-2022,0,13.90250207331218,0.1427662096268177,1-Dec-2024,0.9999999999969642,1,,,,,,,,,,,,,
b6c53b98-a5c6-4409-9ac7-795824937816,,1,Married,1,36,51158,17492,9.8,684,28534,,65876.42905,,36,,141141.37161216722,Self-Employed,Graduate,Semiurban,28-Jul-2020,2,27.50429245527312,0.8266275463094329,2-May-2023,0.9999999999867686,1,,,,,,,,,,,,,
6e1f3f09-cbcc-4f6a-8e1d-e0be971031ce,,1,Married,1,52,42953,50433,3,533,53955,,36846.25916,,12,,81503.55841504004,Salaried,Graduate,Rural,13-Jun-2020,1,35.88255341462683,0.3802150384377778,15-May-2021,0.9999999956055116,1,,,,,,,,,,,,,
